id,quantity,date,avgPurchaseWeightKg,transactionTypeName,livestockPurchaseStatusId,livestockPurchaseStatusName,isDemoData,locationId,stockClassId,groupId,createdAt
1816,12,2024-11-13T00:00:00.000Z,493.24,Finance Stock,4,Complete,false,119,5,129,2026-04-08T21:19:25.592Z
1817,104,2024-11-11T00:00:00.000Z,100,Finance Stock,4,Complete,false,222,14,223,2026-04-08T21:19:25.592Z
1818,16,2024-11-04T00:00:00.000Z,100,Finance Stock,4,Complete,false,225,14,230,2026-04-08T21:19:25.593Z
1819,73,2024-11-08T00:00:00.000Z,294.61,Finance Stock,4,Complete,false,92,2,104,2026-04-08T21:19:25.594Z
1820,21,2024-11-15T00:00:00.000Z,100,Finance Stock,4,Complete,false,225,14,230,2026-04-08T21:19:25.595Z
1822,60,2024-11-12T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.596Z
1823,59,2024-11-07T00:00:00.000Z,100,Finance Stock,4,Complete,false,248,14,246,2026-04-08T21:19:25.596Z
1824,70,2024-11-12T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.597Z
1825,50,2024-11-12T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.598Z
1826,96,2024-11-15T00:00:00.000Z,100,Finance Stock,4,Complete,false,254,14,257,2026-04-08T21:19:25.599Z
1827,150,2024-11-04T00:00:00.000Z,100,Finance Stock,4,Complete,false,242,14,232,2026-04-08T21:19:25.600Z
1828,14,2024-11-14T00:00:00.000Z,190.5,Finance Stock,4,Complete,false,260,5,269,2026-04-08T21:19:25.601Z
1829,104,2024-11-15T00:00:00.000Z,100,Finance Stock,4,Complete,false,253,14,254,2026-04-08T21:19:25.602Z
1830,68,2024-11-15T00:00:00.000Z,100,Finance Stock,4,Complete,false,254,14,257,2026-04-08T21:19:25.603Z
1831,77,2024-11-14T00:00:00.000Z,100,Finance Stock,4,Complete,false,46,14,77,2026-04-08T21:19:25.604Z
1834,148,2024-11-15T00:00:00.000Z,291.21,Finance Stock,4,Complete,false,262,5,272,2026-04-08T21:19:25.606Z
1835,150,2024-11-15T00:00:00.000Z,283.69,Finance Stock,4,Complete,false,255,5,260,2026-04-08T21:19:25.607Z
1836,42,2024-11-18T00:00:00.000Z,530,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.608Z
1837,101,2024-11-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,251,14,253,2026-04-08T21:19:25.609Z
1838,20,2024-11-06T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.610Z
1839,35,2024-10-30T00:00:00.000Z,558.82,Finance Stock,4,Complete,false,218,5,216,2026-04-08T21:19:25.611Z
1840,46,2024-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,263,14,273,2026-04-08T21:19:25.612Z
1841,45,2024-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,263,14,273,2026-04-08T21:19:25.613Z
1842,9,2024-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,263,14,273,2026-04-08T21:19:25.613Z
1843,45,2024-11-04T00:00:00.000Z,233.11,Finance Stock,4,Complete,false,10,5,30,2026-04-08T21:19:25.614Z
1844,16,2024-11-06T00:00:00.000Z,452.21,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.615Z
1845,12,2024-11-13T00:00:00.000Z,421.57,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.615Z
1846,3,2024-11-12T00:00:00.000Z,529.41,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.617Z
1847,2,2024-11-21T00:00:00.000Z,220.5,Finance Stock,4,Complete,false,260,5,269,2026-04-08T21:19:25.617Z
1848,16,2024-11-18T00:00:00.000Z,411.77,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.618Z
1849,60,2024-11-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,251,14,253,2026-04-08T21:19:25.619Z
1850,50,2024-11-18T00:00:00.000Z,100,Finance Stock,4,Complete,false,222,14,223,2026-04-08T21:19:25.619Z
1852,52,2024-11-14T00:00:00.000Z,345.27,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.620Z
1853,60,2024-11-18T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.621Z
1855,44,2024-11-22T00:00:00.000Z,500,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:25.622Z
1856,60,2024-11-14T00:00:00.000Z,100,Finance Stock,4,Complete,false,264,14,277,2026-04-08T21:19:25.623Z
1857,8,2024-11-25T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.624Z
1858,115,2024-11-22T00:00:00.000Z,100,Finance Stock,4,Complete,false,123,14,133,2026-04-08T21:19:25.626Z
1859,41,2024-11-22T00:00:00.000Z,100,Finance Stock,4,Complete,false,123,14,133,2026-04-08T21:19:25.627Z
1860,36,2024-11-04T00:00:00.000Z,300,Finance Stock,4,Complete,false,255,5,260,2026-04-08T21:19:25.628Z
1862,46,2024-11-18T00:00:00.000Z,322.85,Finance Stock,4,Complete,false,265,5,280,2026-04-08T21:19:25.628Z
1863,13,2024-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.629Z
1864,18,2024-11-21T00:00:00.000Z,342.48,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:25.630Z
1865,20,2024-11-21T00:00:00.000Z,211.96,Finance Stock,4,Complete,false,260,5,269,2026-04-08T21:19:25.631Z
1866,8,2024-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.631Z
1867,200,2024-11-27T00:00:00.000Z,100,Finance Stock,4,Complete,false,266,14,281,2026-04-08T21:19:25.633Z
1868,82,2024-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.633Z
1870,138,2024-11-22T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,14,270,2026-04-08T21:19:25.634Z
1871,8,2024-11-22T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,14,270,2026-04-08T21:19:25.635Z
1872,77,2024-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,254,14,257,2026-04-08T21:19:25.635Z
1873,120,2024-11-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,255,14,261,2026-04-08T21:19:25.636Z
1874,60,2024-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,254,14,257,2026-04-08T21:19:25.637Z
1875,74,2024-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.638Z
1877,30,2024-11-25T00:00:00.000Z,100,Finance Stock,4,Complete,false,267,14,282,2026-04-08T21:19:25.639Z
1878,25,2024-11-28T00:00:00.000Z,100,Finance Stock,4,Complete,false,269,14,286,2026-04-08T21:19:25.642Z
1879,85,2024-11-28T00:00:00.000Z,100,Finance Stock,4,Complete,false,269,14,286,2026-04-08T21:19:25.643Z
1880,42,2024-11-26T00:00:00.000Z,320,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:25.644Z
1881,11,2024-11-29T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.645Z
1882,77,2024-11-22T00:00:00.000Z,100,Finance Stock,4,Complete,false,269,14,286,2026-04-08T21:19:25.646Z
1883,73,2024-11-28T00:00:00.000Z,100,Finance Stock,4,Complete,false,269,14,286,2026-04-08T21:19:25.647Z
1884,45,2024-11-28T00:00:00.000Z,100,Finance Stock,4,Complete,false,269,14,286,2026-04-08T21:19:25.648Z
1885,11,2024-11-28T00:00:00.000Z,100,Finance Stock,4,Complete,false,269,14,286,2026-04-08T21:19:25.649Z
1886,9,2024-12-22T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.650Z
1887,75,2024-11-26T00:00:00.000Z,331.13,Finance Stock,4,Complete,false,268,5,284,2026-04-08T21:19:25.652Z
1888,34,2024-11-25T00:00:00.000Z,389.71,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.652Z
1889,73,2024-11-25T00:00:00.000Z,349.99,Finance Stock,4,Complete,false,268,5,284,2026-04-08T21:19:25.653Z
1890,100,2024-11-25T00:00:00.000Z,100,Finance Stock,4,Complete,false,245,14,238,2026-04-08T21:19:25.654Z
1891,27,2024-11-26T00:00:00.000Z,361.96,Finance Stock,4,Complete,false,265,5,280,2026-04-08T21:19:25.655Z
1892,12,2024-12-03T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.656Z
1893,25,2024-03-21T00:00:00.000Z,618,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.657Z
1894,15,2024-11-22T00:00:00.000Z,393.14,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.658Z
1895,40,2024-11-22T00:00:00.000Z,367.65,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.659Z
1897,264,2024-12-03T00:00:00.000Z,32,Finance Stock,4,Complete,false,270,1,287,2026-04-08T21:19:25.661Z
1898,56,2024-12-03T00:00:00.000Z,111.07,Grazing Stock,4,Complete,false,270,14,288,2026-04-08T21:19:25.662Z
1899,21,2024-12-03T00:00:00.000Z,100,Grazing Stock,4,Complete,false,270,14,288,2026-04-08T21:19:25.663Z
1900,47,2024-12-03T00:00:00.000Z,105.32,Grazing Stock,4,Complete,false,270,14,288,2026-04-08T21:19:25.665Z
1902,80,2024-12-01T00:00:00.000Z,100,Finance Stock,4,Complete,false,82,14,89,2026-04-08T21:19:25.670Z
1903,9,2024-12-04T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.671Z
1904,8,2024-11-25T00:00:00.000Z,455.88,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.672Z
1905,4,2024-11-21T00:00:00.000Z,470.59,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.673Z
1906,6,2024-11-21T00:00:00.000Z,485.29,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.674Z
1907,82,2024-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,271,14,289,2026-04-08T21:19:25.675Z
1908,2,2024-11-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,255,14,261,2026-04-08T21:19:25.675Z
1910,400,2024-12-09T00:00:00.000Z,360,Finance Stock,4,Complete,false,272,2,291,2026-04-08T21:19:25.677Z
1911,50,2024-11-21T00:00:00.000Z,268.5,Finance Stock,4,Complete,false,154,2,165,2026-04-08T21:19:25.678Z
1912,167,2024-12-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.681Z
1913,4,2024-12-06T00:00:00.000Z,652.78,Farm Owned,4,Complete,false,3,5,12,2026-04-08T21:19:25.684Z
1915,85,2024-12-03T00:00:00.000Z,304.89,Finance Stock,4,Complete,false,254,5,256,2026-04-08T21:19:25.685Z
1918,188,2024-12-02T00:00:00.000Z,342.42,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.687Z
1919,48,2024-12-03T00:00:00.000Z,347.54,Finance Stock,4,Complete,false,245,5,237,2026-04-08T21:19:25.688Z
1920,46,2024-12-03T00:00:00.000Z,265.66,Finance Stock,4,Complete,false,222,5,221,2026-04-08T21:19:25.690Z
1921,102,2024-11-29T00:00:00.000Z,100,Finance Stock,4,Complete,false,241,14,231,2026-04-08T21:19:25.691Z
1922,65,2024-12-10T00:00:00.000Z,366.45,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:25.692Z
1923,65,2024-12-10T00:00:00.000Z,365.58,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:25.693Z
1924,830,2024-12-10T00:00:00.000Z,29.22,Grazing Stock,4,Complete,false,274,1,292,2026-04-08T21:19:25.694Z
1925,925,2024-12-10T00:00:00.000Z,28.75,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:25.695Z
1927,848,2024-12-10T00:00:00.000Z,27.19,ANZCO Grazing,4,Complete,false,1,1,1,2026-04-08T21:19:25.695Z
1929,277,2024-12-09T00:00:00.000Z,25.71,Finance Stock,4,Complete,false,260,1,267,2026-04-08T21:19:25.696Z
1930,88,2024-12-09T00:00:00.000Z,23.07,Finance Stock,4,Complete,false,260,1,267,2026-04-08T21:19:25.697Z
1931,117,2024-12-06T00:00:00.000Z,401.54,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:25.697Z
1932,101,2024-12-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,255,14,261,2026-04-08T21:19:25.699Z
1933,64,2024-12-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,253,14,254,2026-04-08T21:19:25.700Z
1934,80,2024-12-03T00:00:00.000Z,305.43,Finance Stock,4,Complete,false,276,5,293,2026-04-08T21:19:25.701Z
1935,23,2024-12-08T00:00:00.000Z,330.57,Finance Stock,4,Complete,false,265,5,280,2026-04-08T21:19:25.702Z
1936,60,2024-12-10T00:00:00.000Z,391.67,Finance Stock,4,Complete,false,265,5,280,2026-04-08T21:19:25.703Z
1937,782,2024-12-12T00:00:00.000Z,28.88,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:25.704Z
1938,799,2024-12-12T00:00:00.000Z,29.41,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:25.704Z
1939,12,2024-12-04T00:00:00.000Z,485.29,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.705Z
1940,16,2024-12-04T00:00:00.000Z,361.11,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.707Z
1941,10,2024-12-04T00:00:00.000Z,485.29,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.708Z
1942,27,2024-12-12T00:00:00.000Z,527.11,Finance Stock,4,Complete,false,278,2,294,2026-04-08T21:19:25.711Z
1943,327,2024-12-11T00:00:00.000Z,28.74,Grazing Stock,4,Complete,false,279,1,295,2026-04-08T21:19:25.713Z
1944,80,2024-12-12T00:00:00.000Z,327.5,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:25.715Z
1945,23,2024-12-12T00:00:00.000Z,345.65,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:25.716Z
1946,54,2024-12-13T00:00:00.000Z,358.7,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:25.717Z
1947,58,2024-12-13T00:00:00.000Z,345.22,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:25.718Z
1948,700,2024-12-04T00:00:00.000Z,20,Finance Stock,4,Complete,false,280,1,296,2026-04-08T21:19:25.720Z
1949,73,2024-12-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,46,14,77,2026-04-08T21:19:25.722Z
1950,59,2024-12-04T00:00:00.000Z,343.47,Finance Stock,4,Complete,false,254,5,256,2026-04-08T21:19:25.723Z
1951,20,2024-12-09T00:00:00.000Z,375,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.724Z
1952,30,2024-12-09T00:00:00.000Z,385,Finance Stock,4,Complete,false,154,2,165,2026-04-08T21:19:25.725Z
1953,1000,2024-12-13T00:00:00.000Z,20,Finance Stock,4,Complete,false,281,1,297,2026-04-08T21:19:25.726Z
1955,30,2024-12-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,253,14,254,2026-04-08T21:19:25.727Z
1956,50,2024-12-12T00:00:00.000Z,312.22,Finance Stock,4,Complete,false,95,5,110,2026-04-08T21:19:25.727Z
1957,572,2024-12-13T00:00:00.000Z,28.4,Finance Stock,4,Complete,false,270,1,287,2026-04-08T21:19:25.728Z
1958,705,2024-12-16T00:00:00.000Z,31.18,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:25.730Z
1960,28,2024-11-12T00:00:00.000Z,279.15,Finance Stock,4,Complete,false,95,5,110,2026-04-08T21:19:25.731Z
1961,574,2024-12-16T00:00:00.000Z,27.58,Grazing Stock,4,Complete,false,282,1,298,2026-04-08T21:19:25.732Z
1962,777,2024-12-16T00:00:00.000Z,26.56,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:25.734Z
1963,90,2024-12-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,283,14,300,2026-04-08T21:19:25.737Z
1964,25,2024-12-17T00:00:00.000Z,380.52,Finance Stock,4,Complete,false,265,5,280,2026-04-08T21:19:25.740Z
1965,10,2024-11-22T00:00:00.000Z,504,Finance Stock,4,Complete,false,38,2,61,2026-04-08T21:19:25.741Z
1966,21,2024-12-10T00:00:00.000Z,482.86,Finance Stock,4,Complete,false,38,2,61,2026-04-08T21:19:25.742Z
1968,69,2024-12-09T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,14,242,2026-04-08T21:19:25.743Z
1969,36,2024-12-13T00:00:00.000Z,100,Finance Stock,4,Complete,false,3,14,14,2026-04-08T21:19:25.744Z
1971,557,2024-12-17T00:00:00.000Z,34.63,ANZCO Grazing,4,Complete,false,50,1,80,2026-04-08T21:19:25.747Z
1972,704,2024-12-17T00:00:00.000Z,30.17,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:25.749Z
1975,706,2024-12-18T00:00:00.000Z,28.82,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:25.750Z
1976,109,2024-12-13T00:00:00.000Z,100,Finance Stock,4,Complete,false,254,14,257,2026-04-08T21:19:25.752Z
1977,335,2024-12-19T00:00:00.000Z,29.4,Finance Stock,4,Complete,false,85,1,93,2026-04-08T21:19:25.752Z
1979,845,2024-12-19T00:00:00.000Z,30.5,Finance Stock,4,Complete,false,248,1,244,2026-04-08T21:19:25.754Z
1980,466,2024-12-19T00:00:00.000Z,30.62,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.755Z
1981,816,2024-12-19T00:00:00.000Z,32,ANZCO Grazing,4,Complete,false,1,1,1,2026-04-08T21:19:25.756Z
1982,71,2024-12-19T00:00:00.000Z,366.2,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:25.758Z
1983,72,2024-12-19T00:00:00.000Z,378.06,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:25.759Z
1984,15,2024-12-16T00:00:00.000Z,431.37,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:25.760Z
1985,116,2024-12-13T00:00:00.000Z,337.9,Finance Stock,4,Complete,false,202,2,196,2026-04-08T21:19:25.762Z
1986,38,2024-12-18T00:00:00.000Z,256.15,Finance Stock,4,Complete,false,202,2,196,2026-04-08T21:19:25.763Z
1987,93,2024-12-13T00:00:00.000Z,303.76,Finance Stock,4,Complete,false,148,2,160,2026-04-08T21:19:25.764Z
1988,350,2024-12-18T00:00:00.000Z,31.11,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.766Z
1989,800,2024-12-10T00:00:00.000Z,28.52,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:25.768Z
1990,55,2024-12-17T00:00:00.000Z,334.91,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.770Z
1991,54,2024-12-16T00:00:00.000Z,297.37,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.772Z
1992,77,2024-12-13T00:00:00.000Z,100,Finance Stock,4,Complete,false,255,14,261,2026-04-08T21:19:25.775Z
1993,57,2024-12-12T00:00:00.000Z,348.89,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.777Z
1994,32,2024-12-04T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,14,270,2026-04-08T21:19:25.780Z
1995,90,2024-12-13T00:00:00.000Z,100,Finance Stock,4,Complete,false,3,14,14,2026-04-08T21:19:25.783Z
1996,70,2024-12-13T00:00:00.000Z,370.57,Finance Stock,4,Complete,false,254,5,256,2026-04-08T21:19:25.786Z
1997,60,2024-12-13T00:00:00.000Z,407.67,Finance Stock,4,Complete,false,262,5,272,2026-04-08T21:19:25.788Z
1998,9,2024-12-18T00:00:00.000Z,386.44,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.791Z
1999,9,2024-12-18T00:00:00.000Z,390.44,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.794Z
2000,88,2024-12-19T00:00:00.000Z,292.09,Finance Stock,4,Complete,false,222,5,221,2026-04-08T21:19:25.797Z
2001,40,2024-12-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,245,14,238,2026-04-08T21:19:25.799Z
2002,175,2024-12-20T00:00:00.000Z,28.54,Finance Stock,4,Complete,false,270,1,287,2026-04-08T21:19:25.801Z
2003,443,2025-01-05T00:00:00.000Z,30.14,ANZCO Grazing,4,Complete,false,175,1,183,2026-04-08T21:19:25.805Z
2005,440,2024-12-24T00:00:00.000Z,50.77,Finance Stock,4,Complete,false,142,3,152,2026-04-08T21:19:25.807Z
2006,159,2024-12-06T00:00:00.000Z,358.86,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.811Z
2007,718,2025-01-07T00:00:00.000Z,30.91,Finance Stock,4,Complete,false,85,1,93,2026-04-08T21:19:25.812Z
2008,19,2025-01-06T00:00:00.000Z,341,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:25.814Z
2012,356,2025-01-10T00:00:00.000Z,30.39,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.817Z
2013,1148,2025-01-10T00:00:00.000Z,31.3,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.819Z
2014,862,2025-01-08T00:00:00.000Z,34.35,Finance Stock,4,Complete,false,4,1,16,2026-04-08T21:19:25.820Z
2015,301,2025-01-08T00:00:00.000Z,29.07,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.822Z
2016,294,2024-12-23T00:00:00.000Z,30.31,ANZCO Grazing,4,Complete,false,279,1,295,2026-04-08T21:19:25.823Z
2017,448,2025-01-08T00:00:00.000Z,32.83,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.825Z
2018,137,2025-01-12T00:00:00.000Z,30.51,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.828Z
2019,812,2025-01-14T00:00:00.000Z,30,ANZCO Grazing,4,Complete,false,20,1,45,2026-04-08T21:19:25.830Z
2020,1663,2025-01-13T00:00:00.000Z,33.25,Finance Stock,4,Complete,false,248,1,244,2026-04-08T21:19:25.831Z
2021,55,2025-01-14T00:00:00.000Z,324.22,Finance Stock,4,Complete,false,283,5,299,2026-04-08T21:19:25.832Z
2022,43,2024-12-30T00:00:00.000Z,364.47,Finance Stock,4,Complete,false,209,5,205,2026-04-08T21:19:25.834Z
2023,23,2025-01-16T00:00:00.000Z,300,Finance Stock,4,Complete,false,143,2,155,2026-04-08T21:19:25.835Z
2024,678,2025-01-16T00:00:00.000Z,31,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.836Z
2025,656,2025-01-16T00:00:00.000Z,30.74,ANZCO Grazing,4,Complete,false,20,1,45,2026-04-08T21:19:25.837Z
2026,627,2025-01-07T00:00:00.000Z,31.29,ANZCO Grazing,4,Complete,false,103,1,115,2026-04-08T21:19:25.838Z
2027,93,2025-01-10T00:00:00.000Z,395,Finance Stock,4,Complete,false,284,2,302,2026-04-08T21:19:25.839Z
2028,17,2025-01-08T00:00:00.000Z,511.76,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.839Z
2029,1598,2025-01-17T00:00:00.000Z,32,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.840Z
2033,654,2025-01-20T00:00:00.000Z,34,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.841Z
2034,849,2025-01-16T00:00:00.000Z,30,Finance Stock,4,Complete,false,220,1,217,2026-04-08T21:19:25.843Z
2035,973,2025-01-16T00:00:00.000Z,30,Finance Stock,4,Complete,false,270,1,287,2026-04-08T21:19:25.844Z
2036,706,2025-01-16T00:00:00.000Z,27,Finance Stock,4,Complete,false,251,1,251,2026-04-08T21:19:25.845Z
2037,385,2025-01-20T00:00:00.000Z,33.17,ANZCO Grazing,4,Complete,false,285,1,303,2026-04-08T21:19:25.846Z
2038,505,2025-01-21T00:00:00.000Z,29.78,Grazing Stock,4,Complete,false,285,1,303,2026-04-08T21:19:25.847Z
2039,761,2025-01-21T00:00:00.000Z,30.81,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.847Z
2040,568,2025-01-21T00:00:00.000Z,30.09,ANZCO Grazing,4,Complete,false,3,1,10,2026-04-08T21:19:25.848Z
2041,17,2025-01-16T00:00:00.000Z,500,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:25.849Z
2042,18,2025-01-16T00:00:00.000Z,313.86,Finance Stock,4,Complete,false,284,2,302,2026-04-08T21:19:25.850Z
2043,11,2025-01-16T00:00:00.000Z,27,Finance Stock,4,Complete,false,270,1,287,2026-04-08T21:19:25.851Z
2044,798,2025-01-23T00:00:00.000Z,30.88,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.852Z
2045,46,2025-01-13T00:00:00.000Z,438.94,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.853Z
2046,52,2025-01-13T00:00:00.000Z,450.48,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.853Z
2047,21,2025-01-10T00:00:00.000Z,100,Finance Stock,4,Complete,false,271,14,289,2026-04-08T21:19:25.854Z
2049,63,2025-01-24T00:00:00.000Z,424.13,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:25.855Z
2050,61,2025-01-24T00:00:00.000Z,417.05,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:25.855Z
2051,739,2025-01-24T00:00:00.000Z,30.03,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.856Z
2052,912,2025-01-24T00:00:00.000Z,27,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.857Z
2053,401,2025-01-24T00:00:00.000Z,26.08,ANZCO Grazing,4,Complete,false,156,1,167,2026-04-08T21:19:25.858Z
2054,65,2025-01-27T00:00:00.000Z,356.92,ANZCO Grazing,4,Complete,false,286,2,305,2026-04-08T21:19:25.859Z
2055,851,2025-01-27T00:00:00.000Z,30.07,Finance Stock,4,Complete,false,220,1,217,2026-04-08T21:19:25.860Z
2056,559,2025-01-27T00:00:00.000Z,32.54,ANZCO Grazing,4,Complete,false,156,1,167,2026-04-08T21:19:25.861Z
2057,25,2025-01-14T00:00:00.000Z,470.75,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.861Z
2058,17,2025-01-14T00:00:00.000Z,450.06,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:25.862Z
2059,42,2025-01-15T00:00:00.000Z,100,Finance Stock,4,Complete,false,224,14,228,2026-04-08T21:19:25.864Z
2060,15,2025-01-17T00:00:00.000Z,357.14,Finance Stock,4,Complete,false,287,5,309,2026-04-08T21:19:25.865Z
2061,186,2025-01-27T00:00:00.000Z,30.11,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:25.867Z
2063,67,2025-01-29T00:00:00.000Z,425.9,ANZCO Grazing,4,Complete,false,286,2,305,2026-04-08T21:19:25.873Z
2065,12,2025-01-29T00:00:00.000Z,420.83,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:25.874Z
2069,77,2025-01-30T00:00:00.000Z,335.46,Finance Stock,4,Complete,false,288,5,310,2026-04-08T21:19:25.876Z
